,F1DLOT,F1ROLL,CLAIM_NUM,CLAIM,Claims,DIM_DIVISION_CUSTOMER_GK,F1GROL,F1GROL_count,F1PROL,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,INVENTORY_SIZE_CD,INVENTORY_STYLE_CD,claimRatio,dollarClaims,dollarPerClaim,dollarPerSale,dollarSales,numClaims,numSales,F1ROLL_count,F1DLOT_count
7520,XL132654,06090984,7056972,424.08,1,268253,4797742,1,05380398,7,34,1,169,0.16039936701633034,884.88,442.44,919.4549999999999,5516.73,2.0,6.0,1,1
7521,627365,04977843,6980531,519.84,1,268253,4699209,1,04528346,1,142,1,100,0.9125763640193807,519.84,519.84,189.88,569.64,1.0,3.0,1,1
7522,845129,10838433,7106566,327.63,1,259888,5251175,1,10162615,1,64,1,100,1.0526265060240965,327.63,327.63,62.25,311.25,1.0,5.0,1,1
7523,P78605,11295505,7138571,134.35,1,279907,5348451,1,,7,20,1,326,0.021764874554293923,134.35,134.35,1234.558,6172.79,1.0,5.0,1,1
7524,668100,10608721,7095734,143.98,1,315910,4741521,1,04729729,1,159,1,343,0.11848547939794431,143.98,143.98,303.7925,1215.17,1.0,4.0,1,1
7525,$817279,09528561,7083263,29.39,1,315910,5194926,1,,1,152,1,79,0.005095966253379033,163.8,54.6,1147.9667857142856,32143.07,3.0,28.0,1,1
7526,823506,09888103,7091987,58.81,1,315910,5203224,2,,1,152,1,79,0.005095966253379033,163.8,54.6,1147.9667857142856,32143.07,3.0,28.0,1,4
7527,K44782$,03244884,7013280,200.0,1,280888,4599519,1,,1,6,1,1,0.2432498175626368,200.0,200.0,411.1,822.2,1.0,2.0,1,1
7528,A49548,09944647,7114704,478.83,1,280888,5112845,1,09822053,1,80,1,415,1.0619192300015523,478.83,478.83,150.30333333333334,450.91,1.0,3.0,1,1
7529,KK71325,11960497,7132627,1255.68,1,325546,5229873,1,10297587,11,63,1,728,1.111103245673026,1255.68,1255.68,376.70666666666665,1130.12,1.0,3.0,1,1
7530,702579,06719065,7023014,129.96,1,263913,4878588,1,05913746,1,45,1,286,0.33141225072678127,129.96,129.96,98.035,392.14,1.0,4.0,1,1
7531,P32072,04488280,6967003,227.09,1,263913,4718773,1,,7,103,1,215,0.25219568300529244,2916.29,2916.29,3854.5333333333333,11563.6,1.0,3.0,1,4
7532,P32072,04612941,6967003,2016.9,1,263913,4716247,3,04488355,7,103,1,215,0.25219568300529244,2916.29,2916.29,3854.5333333333333,11563.6,1.0,3.0,2,4
7533,P32072,04612941,6967003,672.3,1,263913,4716247,3,04488355,7,103,1,215,0.25219568300529244,2916.29,2916.29,3854.5333333333333,11563.6,1.0,3.0,2,4
7534,P64940,09469797,7075103,374.49,1,299376,5086296,1,09410392,7,41,1,467,1.0,374.49,374.49,124.83,374.49,1.0,3.0,1,1
7535,P58050,08722294,7051676,1556.89,1,291911,5061053,1,08365220,7,43,1,168,1.0526283763226396,1556.89,1556.89,493.01666666666665,1479.05,1.0,3.0,1,1
7536,K49506$,05743982,7017500,727.2,1,291911,4727359,1,04481101,1,170,1,443,0.2628288070781619,727.2,727.2,461.1366666666667,2766.82,1.0,6.0,1,1
7537,K55454R,06006806,7021105,1220.16,0,279903,4861511,1,,7,111,1,729,0.3247395105593038,1220.16,1220.16,1252.45,3757.35,1.0,3.0,1,1
7538,K79907,11465023,7127331,971.49,1,249671,5385492,1,,1,301,1,136,0.03654481475091917,2037.82,1018.91,2144.7007692307693,55762.22,2.0,26.0,1,2
7539,K79907,11465065,7127331,954.11,1,249671,5385493,1,,1,301,1,136,0.03654481475091917,2037.82,1018.91,2144.7007692307693,55762.22,2.0,26.0,1,2
7540,P81217,11712199,7127916,36.53,1,279903,5380802,1,,7,20,1,165,0.01970748970927002,36.53,36.53,926.805,1853.61,1.0,2.0,1,1
7541,L137868,07127433,7020318,1178.7,1,279903,4920427A,1,07090132,7,165,1,357,1.0,1178.7,1178.7,392.90000000000003,1178.7,1.0,3.0,1,1
7542,A49842,09924546,7097706,488.22,1,279903,5149371,2,,7,246,1,307,1.1111155164113167,1961.73,1961.73,588.5166666666667,1765.55,1.0,3.0,1,2
7543,A49842,10523801,7097706,1473.51,1,279903,5149371,2,09924546,7,246,1,307,1.1111155164113167,1961.73,1961.73,588.5166666666667,1765.55,1.0,3.0,1,2
7544,P10391,01270465,7119287,576.07,1,261748,4415345,1,,7,3,1,220,0.4173482768363629,576.07,576.07,345.0775,1380.31,1.0,4.0,1,1
7545,PP55178,07933788,7095413,2337.67,1,261748,5029369,3,,6,144,1,181,1.0698228914008514,2337.67,2337.67,728.3666666666667,2185.1,1.0,3.0,1,3
7546,P52478,07562451,7037233,3385.07,1,325788,5020939,1,,7,110,1,368,1.0754072007904159,3385.07,3385.07,1049.2366666666667,3147.71,1.0,3.0,1,1
7547,K58056,06952117,7028936,59.64,0,251819,4884174,2,,1,37,1,95,0.0004978768025390047,59.64,59.64,3237.5316216216215,119788.67,1.0,37.0,1,2
7548,P59755,08952756,7057765,2717.75,1,240524,5084980,1,08738517,4,12,1,181,1.227545992041446,2717.75,2717.75,737.9899999999999,2213.97,1.0,3.0,1,1
7549,P58727,08645950,7057766,3024.53,1,240524,4864864,1,08476341,4,103,1,22,1.2649591595183625,3024.53,3024.53,797.0033333333334,2391.01,1.0,3.0,1,1
7550,L131867,05958021,6988194,2035.0,1,240524,4739936B,1,05138872,4,471,1,351,1.3018167860798362,2035.0,2035.0,521.0666666666667,1563.2,1.0,3.0,1,1
7551,B994,05656106,7089174,611.3,1,235037,4285167,1,00209905,1,197,3,673,1.0152629918121272,611.3,611.3,200.70333333333335,602.11,1.0,3.0,1,1
7552,P50909,07678082,7106540,1221.59,1,296218,4980099,1,07370644,7,155,1,177,0.3609675522500081,1221.59,1221.59,676.842,3384.21,1.0,5.0,1,1
7553,K52929,05754207,6986305,650.16,1,296218,4761003,3,05340449,1,2,1,133,1.1111187066343098,650.16,650.16,195.04666666666665,585.14,1.0,3.0,1,3
7554,P44401,06368121,7034997,151.1,1,261814,4897841,1,,1,200,1,410,0.0557430874513493,151.1,151.1,1355.325,2710.65,1.0,2.0,1,1
7555,C775512,08458239,7052412,1208.83,0,283003,4816935,1,07709710,7,28,1,154,0.6489073311610579,1208.83,1208.83,465.7175,1862.87,1.0,4.0,1,1
7556,644762,07768032,7038745,452.28,1,283003,4700332,1,04299666,1,24,3,224,0.3168425034676978,452.28,452.28,356.865,1427.46,1.0,4.0,1,3
7557,A44463,08132852,7053854,145.18,1,269252,5066560,1,,1,111,1,40,0.010271612624786864,145.18,72.59,1766.7625,14134.1,2.0,8.0,1,1
7558,626065,04544542,6957668,95.78,0,250828,4699521,1,04243393,1,122,1,79,0.33717041574259865,95.78,95.78,142.035,284.07,1.0,2.0,1,2
7559,A51697,11384174,7118395,616.83,1,242561,5212414,1,10381097,7,24,1,448,1.0,616.83,616.83,205.61,616.83,1.0,3.0,1,1
7560,KK53193,06554692,7008400,533.95,1,279565,4813055,1,05499093,7,32,1,637,1.111122671938404,533.95,533.95,160.18333333333334,480.55,1.0,3.0,1,1
7561,L111721,97808124,7108171,502.2,1,239411,4038366,1,97802803,6,10,1,254,0.27802690582959644,502.2,502.2,602.1,1806.3,1.0,3.0,1,1
7562,K66727,09177033,7066081,852.1,1,255872,5123954B,1,09008846,1,6,1,19,0.02637251855743409,1312.2,656.1,621.95425,49756.34,2.0,80.0,1,1
7563,K72718,10208961,7118389,460.1,1,255872,5248290B,1,10208822,1,6,1,19,0.02637251855743409,1312.2,656.1,621.95425,49756.34,2.0,80.0,1,1
7564,K63927$,10012283,7084596,398.73,1,251805,4869840,1,08768040,1,20,3,1,0.7359493530703779,398.73,398.73,180.59666666666666,541.79,1.0,3.0,1,2
7565,XL130537,04657163,7067664,922.49,0,298653,4686521A,1,M0234376,7,203,1,398,0.9479130273947266,922.49,922.49,973.18,973.18,1.0,1.0,1,1
7566,K59139$,07452332,7028745,768.6,1,337677,4988777,1,07246802,1,1,1,1,1.1111111111111112,768.6,768.6,230.58,691.74,1.0,3.0,1,1
7567,A48694,10390464,7089168,104.37,1,265035,5189245,1,09496346,1,63,1,58,0.02472496233334281,104.37,104.37,703.54,4221.24,1.0,6.0,1,1
7568,P18517,02839312,6979795,750.0,1,296705,4504602,1,02505250,1,302,1,541,3.3996645664294456,750.0,750.0,110.305,220.61,1.0,2.0,1,2
7569,K65919-1,09724105,7075559,287.66,1,242936,5126726,2,08761848,1,472,1,408,0.16314747701609017,575.32,287.66,293.865,3526.38,2.0,12.0,1,2
7570,K65919-1,09845868,7079098,287.66,1,242936,5126726,2,08761848,1,472,1,408,0.16314747701609017,575.32,287.66,293.865,3526.38,2.0,12.0,1,2
7571,P71808,11044758,7107938,239.11,1,242936,5232330,1,10394469,7,236,1,532,0.12853441417421035,239.11,239.11,465.07,1860.28,1.0,4.0,1,1
7572,680171,04951503,6986615,2258.66,1,99677,4767879,1,,1,248,1,476,0.6548345436576769,4492.44,4492.44,1372.084,6860.42,1.0,5.0,1,3
7573,680171,05479123,6986615,2233.78,1,99677,4774853,1,04951738,1,248,1,476,0.6548345436576769,4492.44,4492.44,1372.084,6860.42,1.0,5.0,1,3
7574,L133382,05845379,6985858,385.02,1,300719,4844097,1,05804229,1,45,1,201,1.1111046981415214,385.02,385.02,115.50666666666666,346.52,1.0,3.0,1,2
7575,P28047,04040961,7002659,571.32,1,376226,4634816,1,,7,9,1,289,0.12788160006446458,571.32,571.32,1116.8925,4467.57,1.0,4.0,1,1
7576,K47088,04232984,6982007,408.24,1,261419,4638862,3,03862398,1,66,1,35,0.5592482223380356,3766.52,1883.26,841.87125,6734.97,2.0,8.0,1,6
7577,K47088,03862569,6982007,1572.23,1,261419,4640087,3,,1,66,1,35,0.5592482223380356,3766.52,1883.26,841.87125,6734.97,2.0,8.0,1,6
7578,K48521,04608724,6982005,602.66,1,261419,4651751,2,04217487,1,66,1,35,0.5592482223380356,3766.52,1883.26,841.87125,6734.97,2.0,8.0,1,2
7579,K48521,04840408,6982005,1183.39,1,261419,4651751,2,04217487,1,66,1,35,0.5592482223380356,3766.52,1883.26,841.87125,6734.97,2.0,8.0,1,2
7580,K52917,05396786,6972443,1049.76,1,261419,4806887,1,05359669,1,43,1,147,0.1590338228655054,1049.76,1049.76,1100.1433333333332,6600.86,1.0,6.0,1,1
7581,K60347,07553826,7098742,1189.69,0,335344,5001305,1,,1,142,1,136,0.03645839717769121,1189.69,1189.69,2175.429333333333,32631.44,1.0,15.0,1,1
7582,K48926,04472040,6963563,897.57,1,335344,4674470,1,04322681,1,24,1,147,0.8001943495974824,897.57,897.57,373.8966666666667,1121.69,1.0,3.0,1,1
7583,K74280,10602340,7102232,315.0,1,340292,5249690,1,10581728,1,10,1,9,0.013725286858495342,630.0,630.0,2086.3945454545456,45900.68,1.0,22.0,1,2
7584,K74280,10530884,7102232,315.0,1,340292,5249691,1,10493505,1,10,1,9,0.013725286858495342,630.0,630.0,2086.3945454545456,45900.68,1.0,22.0,1,2
7585,A56751,11806716,7133363,568.38,0,290526,5381647,1,11781325,1,16,1,18,0.03650284763057099,568.38,568.38,622.8336,15570.84,1.0,25.0,1,2
7586,K61520,07929787,7055170,1266.69,1,234662,5043666,1,,1,130,1,681,1.0720941845604355,1266.69,1266.69,393.83666666666664,1181.51,1.0,3.0,1,1
7587,P77997,11344789,7114714,249.83,1,234662,5346230,1,M0242167,7,24,1,390,1.1110962864131644,249.83,249.83,74.95,224.85,1.0,3.0,1,1
7588,P50263,07986228,7041011,191.7,1,241141,4985384,1,07286915,7,3,1,249,0.11592397515828429,191.7,191.7,413.4175,1653.67,1.0,4.0,1,1
7589,805861,09363258,7064918,108.0,1,267909,5114157,1,08864693,1,3,1,393,0.2139927480235392,108.0,108.0,252.345,504.69,1.0,2.0,1,1
7590,501759$,11264196,7126771,659.68,0,294081,4225247,1,99255726,1,45,1,404,0.5035456120665308,659.68,659.68,655.035,1310.07,1.0,2.0,1,1
7591,L129230,05244415,6970122,759.6,1,309246,4669566,1,04367334,7,473,1,398,1.0184626523470495,759.6,759.6,248.61,745.83,1.0,3.0,1,1
7592,P55031,09268334,7078135,691.74,1,299464,5022642,1,07935292,4,142,1,181,1.2407002188183809,691.74,691.74,185.84666666666666,557.54,1.0,3.0,1,1
7593,L136878R,08481078,7048484,427.68,1,336093,4897674,1,07090768,7,30,1,632,1.1110880182895146,427.68,427.68,128.30666666666667,384.92,1.0,3.0,1,1
7594,K71979,10154260,7088645,307.8,0,337728,5212883,1,10134321,1,47,1,9,0.10169256335962099,307.8,307.8,756.6925,3026.77,1.0,4.0,1,2
7595,04N10,07818216,7069279,1459.74,1,163438,3374830,1,91580594,5,443,1,125,4.214881760170935,2919.48,1459.74,138.53199999999998,692.66,2.0,5.0,1,1
7596,C9482,11526252,7121349,1459.74,1,163438,K372209,1,11279877,5,443,1,125,4.214881760170935,2919.48,1459.74,138.53199999999998,692.66,2.0,5.0,1,1
7597,A39528,06595512,7040090,13.33,1,276962,4930541,1,,1,72,1,48,0.0006357151748025969,13.33,13.33,2329.834444444444,20968.51,1.0,9.0,1,1
7598,K67280,09403641,7115882,1864.83,1,374831,5149647,1,09150882,1,47,1,353,0.4900470645738567,1864.83,1864.83,951.3525,3805.41,1.0,4.0,1,1
7599,AA15551,03895340,6944766,1022.62,1,268125,4018551,2,99028120,1,288,1,272,62.876168224299064,1076.44,1076.44,5.706666666666667,17.12,1.0,3.0,2,2
7600,AA15551,03895340,6944766,53.82,1,268125,4018551,2,99028120,1,288,1,272,62.876168224299064,1076.44,1076.44,5.706666666666667,17.12,1.0,3.0,2,2
7601,840304,11326743,7130146,261.08,0,290880,5290852,1,10522123,1,361,1,263,0.5263073015361045,261.08,261.08,248.03,496.06,1.0,2.0,1,1
7602,K81033,11826524,7136581,1373.97,0,321217,5393651,1,11807834,1,146,1,202,1.0,1373.97,1373.97,1373.97,1373.97,1.0,1.0,1,1
7603,K56355,11424491,7126399,574.02,1,321217,4877350,1,06284865,1,107,1,65,4.669866579889359,574.02,574.02,40.973333333333336,122.92,1.0,3.0,1,1
7604,K72734$,10207354,7105032,58.43,1,232572,5253993,1,,1,38,1,1,0.0011902557511882697,58.43,58.43,3068.143125,49090.29,1.0,16.0,1,1
7605,K77325,11000799,7136678,474.68,1,321217,5315606,2,,1,121,1,65,1.0617339178670484,474.68,474.68,149.02666666666667,447.08,1.0,3.0,1,2
7606,656176$,05593433,6983993,453.86,1,304529,4708970,1,05112985,1,209,1,123,0.3860836242805696,1053.85,526.925,341.19875,2729.59,2.0,8.0,1,2
7607,741941,06809142,7040189,599.99,1,304529,4926506,1,,1,209,1,123,0.3860836242805696,1053.85,526.925,341.19875,2729.59,2.0,8.0,1,1
7608,722846,06366627,7002513,129.6,1,304529,4912247,1,06343317,1,166,1,100,1.2439959863837131,1326.56,1326.56,266.5925,1066.37,1.0,4.0,1,7
7609,690941,05671139,7002513,1196.96,1,304529,4833438,1,05614803,1,166,1,100,1.2439959863837131,1326.56,1326.56,266.5925,1066.37,1.0,4.0,1,2
7610,P44480,04744989,6981480,982.38,1,339880,3389596,1,91761522,6,32,1,362,0.9434259428209241,982.38,982.38,347.09666666666664,1041.29,1.0,3.0,1,1
7611,P49153,07255458,7022211,6121.86,0,299601,4977404,1,07118431,7,107,1,730,1.1111744376842319,6121.86,6121.86,2754.68,5509.36,1.0,2.0,1,1
7612,773563,07791703,7077779,1152.0,0,336838,5006943,2,,1,72,1,123,0.7105238949450348,1544.75,1544.75,1087.05,2174.1,1.0,2.0,1,2
7613,773563,07842451,7077779,392.75,0,336838,5006943,2,07791607,1,72,1,123,0.7105238949450348,1544.75,1544.75,1087.05,2174.1,1.0,2.0,1,2
7614,P64227,09328538,7079870,63.8,1,302218,5091826,1,,7,55,1,731,0.05147901302306066,63.8,63.8,619.67,1239.34,1.0,2.0,1,1
7615,P85596,12495754,7147646,360.29,1,290574,5322729,1,12294496,7,8,1,324,0.11814103867316358,360.29,360.29,508.27666666666664,3049.66,1.0,6.0,1,1
7616,C695764,05136075,7006424,722.34,0,233761,4756523,1,,8,293,1,244,0.061605877265850074,722.34,722.34,3908.3933333333334,11725.18,1.0,3.0,1,1
7617,A46532,08877115,7057355,687.68,1,322513,5105314,3,08761178,1,175,1,85,1.111100344008915,917.28,917.28,275.18666666666667,825.56,1.0,3.0,2,3
7618,A46532,08877115,7057355,229.6,1,322513,5105314,3,08761178,1,175,1,85,1.111100344008915,917.28,917.28,275.18666666666667,825.56,1.0,3.0,2,3
7619,P26348,03953646,6948037,573.61,1,322513,4640273,1,03661936,7,122,1,264,0.058390185408001435,573.61,573.61,1637.29,9823.74,1.0,6.0,1,1
7620,849758,10937439,7105061,174.83,1,322513,5274712,1,10393497,1,29,1,360,0.10837600267794047,174.83,174.83,537.7266666666667,1613.18,1.0,3.0,1,2
7621,L131407,04882263,6970702,1610.28,1,233761,4682429,2,04876961,6,50,1,234,78.21595172076333,4795.42,2397.71,12.262,61.31,2.0,5.0,1,2
7622,L119148,00527923,6970702,1658.02,1,233761,4342675,1,,6,50,1,234,78.21595172076333,4795.42,2397.71,12.262,61.31,2.0,5.0,1,1
7623,K27857,98012213,7075980,463.99,1,231864,4074279,1,97969072,1,6,1,7,0.023735288535762025,463.99,463.99,465.44119047619046,19548.53,1.0,42.0,1,1
7624,P62428,09011327,7061398,752.31,1,231864,5130700,1,,6,47,1,139,0.047864360453353384,752.31,376.155,1047.836,15717.54,2.0,15.0,1,1
7625,685920,06644346,7013721,1703.45,0,79722,4807130,1,05474555,8,313,1,531,0.3878484989924978,1703.45,1703.45,2196.025,4392.05,1.0,2.0,1,1
7626,A50109,09917742,7028420,421.52,1,287124,5216911,2,,7,2,1,140,75.29067641681901,823.68,823.68,5.47,10.94,1.0,2.0,1,2
7627,A50109,10418159,7028420,402.16,1,287124,5216911,2,09917734,7,2,1,140,75.29067641681901,823.68,823.68,5.47,10.94,1.0,2.0,1,2
7628,$841604,10101056,7122681,715.9,1,287124,5233867,1,10027009,1,311,1,81,1.2392030603590036,715.9,715.9,192.57000000000002,577.71,1.0,3.0,1,1
7629,P27512R,04300924,7137885,2294.01,1,311938,4632003,2,04276096,7,131,1,255,31.105220338983052,2294.01,2294.01,36.875,73.75,1.0,2.0,1,1
7630,830523,09684183,7085990,70.53,1,262342,5173634,1,09582117,1,92,1,81,0.046363492939970025,70.53,70.53,507.08,1521.24,1.0,3.0,1,12
7631,L138045R,07479734,7029363,592.21,1,331547,4981445,1,07223804,4,135,1,165,0.12289268134768787,592.21,592.21,963.784,4818.92,1.0,5.0,1,1
7632,L123449,03431819,7063988,386.17,1,262342,4200901,1,01719046,7,204,1,665,0.7425774940389201,386.17,386.17,173.34666666666666,520.04,1.0,3.0,1,1
7633,839131,10156146,7094236,1692.0,1,255933,5230041,1,,1,427,1,527,1.0526315789473684,1692.0,1692.0,535.8000000000001,1607.4,1.0,3.0,1,6
7634,C7793,05724609,7008225,1300.0,1,304636,K356664,1,01814274,5,474,1,732,1.002521727730522,1300.0,1300.0,648.365,1296.73,1.0,2.0,1,1
7635,K50444$,04722493,7129747,190.8,1,305022,4756271,1,,1,29,1,1,0.10609784579111849,190.8,190.8,449.585,1798.34,1.0,4.0,1,1
7636,646708,04424650,7006824,127.01,1,301922,4714383,1,04351537,1,97,1,260,0.5920936086895716,127.01,127.01,42.902,214.51,1.0,5.0,1,1
7637,823492,10379084,7090792,938.84,1,301922,5182421,3,09475524,1,37,1,89,0.36083417247661287,938.84,938.84,520.3720000000001,2601.86,1.0,5.0,1,4
7638,679825,06774463,7062200,1641.6,1,270722,4756638,1,04900958,1,8,1,529,0.7742410164743169,1641.6,1641.6,424.054,2120.27,1.0,5.0,1,1
7639,P38294,05485961,6978847,509.16,1,266320,4787761,3,05451190,7,8,1,153,0.5561702941096153,1018.32,1018.32,610.3166666666667,1830.95,1.0,3.0,1,3
7640,P38294,05485950,6978847,509.16,1,266320,4787761,3,05451190,7,8,1,153,0.5561702941096153,1018.32,1018.32,610.3166666666667,1830.95,1.0,3.0,1,3
7641,C8033,03616963,6958191,760.8,1,64684,K360682,1,,5,81,1,658,0.016341940059791567,760.8,760.8,9311.011999999999,46555.06,1.0,5.0,1,1
7642,A37523,07022924,7016204,115.17,1,299490,4827144,1,05978018,1,51,1,201,0.15462173591998388,115.17,115.17,186.2125,744.85,1.0,4.0,1,1
7643,A45128,08329170,7053160,977.77,1,308843,5085288,1,,1,16,1,18,0.05891873749264096,977.77,977.77,488.09499999999997,16595.23,1.0,34.0,1,2
7644,783665,08192277,7123957,1005.04,1,250405,5077026,1,,1,74,1,100,0.06673989528538528,2118.68,706.2266666666666,1094.666551724138,31745.33,3.0,29.0,1,2
7645,675138,05141524,7043676,169.91,1,308843,4751117,1,,1,152,1,109,0.009764308409856141,169.91,169.91,2485.8757142857144,17401.13,1.0,7.0,1,2
7646,A55881$,11756933,7136905,986.52,0,308843,5381867,2,11488864,1,3,1,31,0.012345666808924993,2997.5,2997.5,3194.7071052631577,242797.74,1.0,76.0,1,3
7647,A55881$,11488864,7136905,996.26,0,308843,5381867,2,,1,3,1,31,0.012345666808924993,2997.5,2997.5,3194.7071052631577,242797.74,1.0,76.0,1,3
7648,A55881$,11488173,7136905,1014.72,0,308843,5377748,1,,1,3,1,31,0.012345666808924993,2997.5,2997.5,3194.7071052631577,242797.74,1.0,76.0,1,3
7649,A43818,07921806,7097034,190.06,1,298668,5025970,1,,1,43,1,48,0.009428748604737691,190.06,190.06,1439.8214285714287,20157.5,1.0,14.0,1,1
7650,A48669,09799820,7082227,614.85,1,304058,5185172,1,09741833,1,103,1,31,0.04538257409516807,1088.87,544.435,1090.5968181818182,23993.13,2.0,22.0,1,1
7651,A52316,10842940,7099021,1044.5,1,250697,5069826,2,10492088,1,159,1,11,1.111122930939109,1044.5,1044.5,313.34666666666664,940.04,1.0,3.0,1,2
7652,A34235$,05383873,6976906,327.31,0,282363,4627361,1,04350182,1,236,1,108,0.03246517514590533,327.31,327.31,1120.2088888888889,10081.88,1.0,9.0,1,1
7653,911283,12032312,7133462,98.38,1,250697,5437197,1,,1,427,1,343,0.03985577702155242,98.38,98.38,617.1,2468.4,1.0,4.0,1,1
7654,P84016,11979486,7130955,63.18,1,316618,5412740,1,11978214,7,112,1,521,0.0575813639802047,63.18,63.18,548.615,1097.23,1.0,2.0,1,1
7655,655322$,07651358,7026866,38.58,1,380875,4757788,11,05862753,1,100,1,81,1.1111751152073732,38.58,38.58,11.573333333333332,34.72,1.0,3.0,1,11
7656,L137894,08128686,7056189,1593.0,1,331310,4782828,1,07089716,7,3,1,311,1.1111111111111112,1593.0,1593.0,477.90000000000003,1433.7,1.0,3.0,1,1
7657,A48522R,09437176,7127212,362.6,1,274732,5143614,2,,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,2
7658,A55604,11430196,7127196,633.67,1,274732,5212632,6,11427690,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7659,A56631,11710521,7127215,647.5,1,274732,5383599,2,11702562,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,2
7660,A49288,10224257,7127240,627.55,1,274732,5195556,2,09670465,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,2
7661,A55604,11430208,7131555,657.86,1,274732,5212632,6,11427690,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7662,A56631,11702596,7127221,773.53,1,274732,5383599,2,,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,2
7663,A54567,11136185,7121019,276.25,1,274732,5212628,6,,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7664,A54567,11345198,7121019,301.01,1,274732,5212628,6,11136348,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7665,A54973,11311143,7125751,657.86,1,274732,5212633,4,11292634,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7666,A54973,11311112,7124901,633.67,1,274732,5212633,4,11292634,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7667,A54973,11313085,7125724,797.72,1,274732,5212631,2,11292553,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7668,A52010,10432534,7127226,347.06,0,274732,5208974,3,,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,2,3
7669,A52010,10432534,7127228,347.06,0,274732,5208974,3,,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,2,3
7670,A54567,11217329,7127245,714.84,0,274732,5212628,6,11136185,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7671,A55604,11535912,7131559,457.55,0,274732,5212632,6,11427714,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,6
7672,A46116,08994320,7076367,96.71,1,274732,5108763,2,08614491,1,89,1,516,0.4883991941288104,8855.62,553.47625,297.24475409836066,18131.93,16.0,61.0,1,1
