,CLAIM_NUM,INVENTORY_STYLE_CD,INVENTORY_SIZE_CD,INVENTORY_BACKING_CD,INVENTORY_COLOR_CD,DIM_DIVISION_CUSTOMER_GK,F1ROLL,F1PROL,F1GROL,F1DLOT,CLAIM_STATUS_TYPE_CD,CLAIM,TOTAL_CLAIM,TOTAL_CLAIM_CNT,TRX_CNT,NET_SALES
4005,7046505,27918,1200,H5,718,241634,07644003,07360101,4993387,P50769,30,3207.96,6584.76,1,6,5936.8
4006,7046505,27918,1200,H5,718,241634,07644003,07360101,4993387,P50769,50,3376.8,6584.76,1,6,5936.8
4007,7107627,27651,1200,H5,731,241634,09668160,,5193094,P66893,34,4807.76,5731.2,1,2,11071.68
4008,7107627,27651,1200,H5,731,241634,10052406,09668089,5193094,P66893,34,923.44,5731.2,1,2,11071.68
4009,7050237,80281,1200,A,758,227791,05816157,05620306,4785745,C7093571,30,691.6,691.6,1,7,20018.31
4010,7136436,28261,1200,H5,719,241634,11289615,11213429,5320213,P78208,34,916.27,1291.27,1,6,5906.96
4011,7136436,28261,1200,H5,719,241634,11289615,11213429,5320213,P78208,50,375.0,1291.27,1,6,5906.96
4012,7146604,27582,1200,H5,858,241634,04725084,,4754269,L131079,50,468.52,468.52,1,8,6604.51
4013,6986169,27582,1200,H5,925,241634,04959400,03722198,4637321,L128140,50,834.48,834.48,1,3,842.84
4014,7050714,27583,1200,H5,917,241634,08002058,07933795,5029369,PP55178,50,2367.4,4616.43,1,3,2066.54
4015,7050714,27583,1200,H5,917,241634,08002058,07933795,5029369,PP55178,30,2249.03,4616.43,1,3,2066.54
4016,7141750,27871,1200,H5,878,241634,11290183,10814145,5300488,P75192R,50,1324.8,1324.8,1,3,1289.15
4017,7141608,28257,1200,H5,731,241634,09970705,,5212833,P68802,50,838.28,838.28,1,3,756.06
4018,7095473,28206,1200,H5,855,241634,08988483,08941856,5111319,P61970,50,3174.36,3174.36,1,3,611.77
4019,7141627,27895,1200,H5,724,241634,09295046,,5173440,P64595RR,50,843.66,843.66,1,3,825.52
4020,7084538,27458,1200,H5,739,241634,07386606,07362268,4977378,P50402,30,2502.59,2502.59,1,1,2428.11
4021,7021135,27171,1200,H4,872,234988,06725749,04839368,4547525,P34001,50,702.07,702.07,1,3,613.45
4022,7061019,28052,1200,H4,714,234988,08895193,08863716,5073717,K66303,50,1270.41,4635.86,1,3,4047.08
4023,7061019,28052,1200,H4,714,234988,08863719,,5073717,K66303,50,3365.45,4635.86,1,3,4047.08
4024,7065326,25578,1200,A,759,229094,04328540,,4718325,638768,50,204.5,204.5,1,20,16694.89
4025,7135459,P51,0600,PB,12,279488,11699139,,,PAD,50,0.73,0.73,3,27,23064.87
4026,6971379,27651,1200,H5,635,229078,92473497,,3484212,L93458R,50,1335.98,1335.98,1,3,831.24
4027,7056191,28250,1200,H4,789,253428,08328005,,4996957,P57846,35,991.97,991.97,1,2,1699.16
4028,7089656,26594,1200,A,712,302271,09064159,,5149421,A47336$,50,1159.22,1159.22,1,36,40717.11
4029,7096582,28304,1200,A,878,302271,09426661,,5148474,A48484,51,1254.89,1254.89,1,42,38788.87
4030,7054727,27000,1200,A,832,302271,08744355,07794818,5040585,780999,51,792.0,1375.11,4,19,12661.25
4031,7047302,27000,1200,A,832,302271,08520840,07794824,5040585,780999,30,30.1,1375.11,4,19,12661.25
4032,6986031,27000,1200,A,832,302271,03321830,,4609351,611305,50,107.73,1375.11,4,19,12661.25
4033,7106672,27475,1200,A,864,302271,08915649,,5131376,K66692$,50,20.18,20.18,1,27,26685.51
4034,7109877,27001,1200,T,741,302271,09841000,,5133952,819766,51,312.02,382.26,2,14,12046.09
4035,7017699,28016,1200,H4,725,334541,06755844,05380255,4808201,XL132624,50,521.69,521.69,1,3,487.69
4036,6997836,27047,1200,A,858,334541,06073636,05185268,4802106,697639,50,622.44,622.44,1,4,612.1
4037,6948650,28089,1200,A,737,334541,02796184,02773253,4518919,A29762,51,252.05,1436.11,2,45,49679.54
4038,7117868,27783,1200,A,718,334541,07721898,06838481,4890196,P46560,50,216.34,216.34,1,3,246.9
4039,7048276,27949,1200,A,748,298996,05706961,M0225974,4787581,K53641,50,293.44,978.16,1,9,15529.26
4040,7048276,27949,1200,A,748,298996,05706961,M0225974,4787581,K53641,51,684.72,978.16,1,9,15529.26
4041,7041267,27949,1200,A,728,298996,03183624,,4596517,K44724R,50,75.97,75.97,1,16,51108.73
4042,6980298,28030,1200,H4,939,298996,05025871,04112947,4674331,P29304,30,714.27,1399.62,1,5,1572.88
4043,6980298,28030,1200,H4,939,298996,05025871,04112947,4674331,P29304,50,685.35,1399.62,1,5,1572.88
4044,7014417,27975,1200,A,656,298996,06740472,04726824,4637288,K50472,50,166.62,166.62,1,3,173.09
4045,6972567,27490,1200,K2,762,298996,M0232762,,4250639,501544,50,952.57,952.57,1,3,1335.17
4046,7050362,28074,1200,A,859,227353,06302918,,4911897,A38764,30,264.53,571.68,2,77,262777.04
4047,7050362,28074,1200,A,859,227353,06303018,,4911897,A38764,30,264.53,571.68,2,77,262777.04
4048,7041212,27001,1200,A,979,236724,08211864,08103356,5047663,787956,50,110.16,110.16,1,5,711.72
4049,7051891,27655,1200,A,755,314570,06866346,06415495,4908498,K56963,50,432.22,432.22,1,5,3230.36
4050,6986397,25444,1500,A,742,236724,05946618,05312337,4810779,683269AA,51,409.5,409.5,1,6,2771.92
4051,7085365,28222,1200,A,778,314570,09992206,08549570,5093267,K650362,50,282.0,282.0,1,3,212.74
4052,7043506,28180,1200,A,969,314570,08063462,07985454,5020830,P55239,51,1222.27,1629.25,1,6,1212.02
4053,7043506,28180,1200,A,969,314570,08063462,07985454,5020830,P55239,50,406.98,1629.25,1,6,1212.02
4054,7004575,27620,1200,A,852,307878,93100219,,3579403,A2871$,30,592.92,592.92,1,14,91290.29
4055,7118131,28243,1200,H4,700,236724,10240848,08395831,4911527,PP57885,50,1257.7,1257.7,1,3,1257.7
4056,7006294,27746,1200,H4,723,236724,04981858,04961456,4759988,L132153,30,599.4,599.4,1,2,3819.81
4057,6974097,27975,1200,A,979,240559,03478406,03399491,4598858,K45116,50,1285.19,1285.19,1,85,82218.34
4058,7134876,27909,1200,H5,878,234933,11484191,10135225,5212848,P70037,50,1366.2,1366.2,1,3,131.27
4059,6965637,27001,1200,A,731,234933,03219305,03028358,4499619,579477,50,356.4,712.8,1,2,78.19
4060,6965637,27001,1200,A,731,234933,03219305,03028358,4499619,579477,30,356.4,712.8,1,2,78.19
4061,7042445,27001,1200,T,979,270927,08266005,08026044,5050964,787956,30,982.09,1487.7,1,3,2048.94
4062,7042445,27001,1200,T,979,270927,08025327,,5047664,787956,30,505.61,1487.7,1,3,2048.94
4063,7062862,27925,1200,H5,943,234933,06554209,06539856,4877117,L134527,30,436.32,436.32,1,2,872.64
4064,7074636,27486,1200,A,939,234933,09315358,09072951,5125773,K67254,50,677.16,677.16,1,3,624.49
4065,7124616,67327,1200,V,72133,234933,05567429,6C144419,,31517849,34,1507.71,1507.71,1,2,1605.69
4066,7062862,27925,1200,H5,927,234933,08918196,06540552,4895328,L134526,30,406.3,406.3,1,2,812.6
4067,6972801,27562,1200,A,383,270927,05406918,02314526,4457875,B9978001,30,76.1,76.1,1,3,142.87
4068,7051406,27911,1200,H4,737,234933,06441969,04865534,4685451,P34390,30,264.6,264.6,1,1,256.92
4069,6987177,27933,1200,A,589,234933,05918154,,4837566,XK54695,51,871.16,871.16,1,3,803.22
4070,7021342,27640,1200,H4,733,325348,89718167,,3051230,A90225,50,100.0,537.4,1,3,2767.75
4071,7021342,27640,1200,H4,733,325348,89718167,,3051230,A90225,30,437.4,537.4,1,3,2767.75
4072,7039736,28165,1200,H4,765,325348,07267274,07181726,4978929,P49577,50,970.03,970.03,1,4,1708.49
4073,6979994,27899,1200,A,728,325348,05328442,05065048,4779521,K51803R,50,355.45,355.45,1,3,1002.0
4074,7128076,28168,1200,H4,846,384005,11408515,,5352396,K79516,51,1223.15,1629.88,1,4,1878.33
4075,7128076,28168,1200,H4,846,384005,11408515,,5352396,K79516,50,406.73,1629.88,1,4,1878.33
4076,7015687,28135,1200,H4,739,325348,01354937,01270834,4415239,P10196,50,438.96,438.96,1,8,4214.56
4077,7088636,80526,1200,A,879,386731,09142133,,5163779,828723$,50,2066.64,10717.28,2,4,2994.73
4078,7088636,80526,1200,A,879,386731,09142101,,5163779,828723$,50,1646.0,10717.28,2,4,2994.73
4079,7118825,80526,1200,A,879,386731,11208433,,5358323,$886241,36,891.56,10717.28,2,4,2994.73
4080,7118825,80526,1200,A,879,386731,11314118,11208447,5358323,$886241,36,1646.0,10717.28,2,4,2994.73
4081,7118825,80526,1200,A,879,386731,11208423,,5358322,$886241,36,1174.17,10717.28,2,4,2994.73
4082,7118825,80526,1200,A,879,386731,11346221,11208412,5358322,$886241,36,471.83,10717.28,2,4,2994.73
4083,7088636,80526,1200,A,879,386731,09142117,,5163779,828723$,50,1646.0,10717.28,2,4,2994.73
4084,7118825,80526,1200,A,879,386731,11346224,11208412,5358322,$886241,36,1175.08,10717.28,2,4,2994.73
4085,7028317,27907,1200,H4,852,325348,07427129,04802932,4738471,P33704,50,1246.16,1246.16,1,4,2748.77
4086,7006897,27048,1200,A,969,384005,05709091,05643438,4837163,706524,50,652.54,652.54,1,9,3146.06
4087,7057373,28136,1200,H5,869,384005,02641755,,4523805,P1894555,50,1059.92,2066.84,1,3,939.33
4088,7057373,28136,1200,H5,869,384005,02641755,,4523805,P1894555,30,1006.92,2066.84,1,3,939.33
4089,6975591,27892,1200,A,864,250405,05202474,05170351,4734780,K52189,50,293.48,293.48,1,30,25097.85
4090,7128712,27527,1200,A,722,250405,98992317,98458172,4140302,K29769$,30,324.85,368.71,2,9,8346.15
4091,7149612,27527,1200,A,722,250405,12731231,10542259,5281803,K74423$,50,43.86,368.71,2,9,8346.15
4092,7015686,27734,1200,H4,868,325348,00125058,00035753,4258518,L117439,50,650.0,650.0,1,2,814.9
4093,7133390,27897,1200,A,727,250405,04433531,,4698418,K49066,50,487.72,487.72,1,29,18721.22
4094,7020394,27643,1200,A,833,250405,99169069,99120196,4210090,P95980$,50,172.68,345.36,1,27,40731.7
4095,7020394,27643,1200,A,833,250405,99169069,99120196,4210090,P95980$,30,172.68,345.36,1,27,40731.7
4096,7032904,27673,1200,A,848,250405,07258806,,4936469,K59169,51,519.9,1844.94,4,50,86014.45
4097,7033420,27673,1200,A,848,250405,01047021,,4370331,K37863,30,830.34,1844.94,4,50,86014.45
4098,7104323,28072,1200,A,949,250405,10745813,10515601,5280488,A52267$,50,676.76,676.76,1,6,1314.43
4099,7024790,28039,1200,H4,737,261457,07563807,07512318,4983174,P51710,30,1738.54,1738.54,1,3,1738.54
4100,6985905,28029,1200,H4,868,252687,05753916,05712117,4843414,P40069,51,568.38,568.38,1,3,1538.31
4101,7011158,27339,1200,A,535,252469,06718079,06313212,4874845,L136696,50,191.55,383.1,2,2,352.66
4102,7003834,27339,1200,A,535,252469,05773386,05014656,4767303,L131502,50,191.55,383.1,2,2,352.66
4103,7037222,27583,1200,H4,858,261457,03763256,03657858,4635669,L126324,50,1049.25,1049.25,1,3,1139.19
4104,7087412,28172,1200,A,728,255809,09229974,,5154858,A47827,30,1029.6,1233.21,2,13,25703.88
4105,6977689,28259,1200,A,730,254243,05439176,05438006,4811146,K53257,50,339.52,339.52,1,2,555.42
4106,6981508,27659,1200,A,718,254240,04224081,,4682903,K48566,30,260.07,1370.85,1,2,1240.96
4107,6981508,27659,1200,A,718,254240,04224346,,4684643,K48566,30,465.15,1370.85,1,2,1240.96
4108,6981508,27659,1200,A,718,254240,05232168,04224293,4684643,K48566,30,645.63,1370.85,1,2,1240.96
4109,6999527,26912,1200,H4,889,255809,06042185,93952780,3644053,P61802,50,1015.2,1015.2,1,4,3848.71
4110,6976442,28175,1200,H4,928,255809,05541794,,4813012,L133059,50,445.48,952.36,1,6,11847.0
4111,6976442,28175,1200,H4,928,255809,05541799,,4813012,L133059,50,506.88,952.36,1,6,11847.0
4112,7025169,28246,1200,H4,853,252687,07220556,03527138,4574331,PP23971,51,928.25,928.25,1,1,851.09
4113,6946531,28197,1200,A,713,252685,04047448,02854332,4570909,607529,50,100.0,100.0,1,6,1914.81
4114,7129359,28197,1200,A,713,252469,87040899,86937365,2769283,PP11815,34,693.72,693.72,1,2,1112.09
4115,6967845,28251,1200,H4,746,252685,04960086,04870404,4727887,P34546,50,555.34,555.34,1,2,1309.5
4116,7022934,27635,1200,A,959,254212,07478290,07403962,4792731,K52523,50,267.2,267.2,1,3,1013.99
4117,6959650,28056,1200,H4,731,254200,04276537,04091791,4669359,P29117,50,297.53,297.53,1,2,1320.88
4118,7013035,28074,1200,A,732,319858,04876763,,4771262,A35713,50,6.7,6.7,1,38,341558.47
4119,7130148,28257,1200,H5,749,235028,11900868,11025595,5311875,P76515,50,166.98,166.98,1,3,548.05
4120,7000351,28011,1200,H4,919,255809,06001443,,4881254,P41918,50,43.43,43.43,1,2,2072.78
4121,7048877,28051,1200,H4,722,294072,08407233,08023863,5029257,K62483,50,959.65,3701.29,1,5,3701.29
4122,7048877,28051,1200,H4,722,294072,08410627,08023921,5029258,K62483,50,2741.64,3701.29,1,5,3701.29
4123,7134274,28208,1200,H4,755,255809,09949939,,5222448A,P68552,50,437.32,1816.18,1,4,1533.86
4124,7134274,28208,1200,H4,755,255809,09949939,,5222448A,P68552,48,1378.86,1816.18,1,4,1533.86
4125,7089720,27565,1200,C1,717,308293,10312472,10262934,5247239,P70918,50,675.36,675.36,1,4,1522.94
4126,6966266,59163,1200,A,473,308293,03709217,,4625818,L126427,50,245.0,490.0,1,4,1465.42
4127,6966266,59163,1200,A,473,308293,04974132,03825990,4642034,L126427,50,245.0,490.0,1,4,1465.42
4128,7102083,27475,1200,A,959,232815,10331879,10330875,5268244,K73417$,50,664.93,664.93,1,10,3827.3
4129,7061901,27688,1200,H4,728,269678,03778409,03429963,4606002,P24393,30,1765.4,8486.83,1,1,8784.71
4130,7061901,27688,1200,H4,728,269678,03429969,,4606002,P24393,30,3386.15,8486.83,1,1,8784.71
4131,7061901,27688,1200,H4,728,269678,03429856,,4605999,P24393,30,3335.28,8486.83,1,1,8784.71
4132,6994737,27475,1200,A,758,251961,98631002,,4159402,K30441$,50,180.0,2432.9,3,19,78819.04
4133,6974734,27931,1200,A,726,251961,96393814,,3897122,K21676,50,1305.03,1524.27,1,15,15869.96
4134,6974734,27931,1200,A,726,251961,96920432,96393831,3897122,K21676,50,219.24,1524.27,1,15,15869.96
4135,7004227,27892,1200,A,735,274535,06421674,06246840,4903466,K56294,50,171.62,171.62,1,23,8524.18
4136,7014616,27961,1200,A,959,251961,05050487,04988767,4735150,K51378,50,277.42,277.42,2,71,29672.17
4137,7006393,27981,1200,A,880,274535,06645109,06391800,4785331,K52702,50,83.21,83.21,1,11,2600.33
4138,7150806,27899,1200,A,728,279975,98172144,,4107804,K28476,34,491.48,1327.17,2,169,116319.36
4139,7150806,27899,1200,A,728,279975,98172121,,4107804,K28476,34,327.49,1327.17,2,169,116319.36
4140,6971984,27899,1200,A,728,279975,99116325,,4201182,K32070,50,393.95,1327.17,2,169,116319.36
4141,7150806,27899,1200,A,728,279975,98171991,,4104808,K28476,34,114.25,1327.17,2,169,116319.36
4142,7064483,28215,1200,A,747,335344,07433300,,4994958,766316,51,792.0,3168.0,1,17,29916.11
4143,7064483,28215,1200,A,747,335344,07433325,,4994959,766316,51,792.0,3168.0,1,17,29916.11
4144,7064483,28215,1200,A,747,335344,07433012,,4994950,766316,51,792.0,3168.0,1,17,29916.11
4145,7064483,28215,1200,A,747,335344,07433660,,4994966,766316,51,792.0,3168.0,1,17,29916.11
4146,7150059,27899,1200,A,899,279975,05303624,05155983,4798774,K52204,34,649.46,649.46,1,716,463333.51
4147,7051351,27655,1200,A,868,230405,02020003,,4469905,K40770,50,239.76,239.76,1,2,479.52
4148,7029363,28175,1200,C1,825,331547,07479734,07223804,4981445,L138045R,50,592.21,592.21,1,5,4818.92
4149,6976674,27738,1200,A,842,231090,96928289,95773289,3848344,K20354,30,1330.6,2661.2,2,1,691.16
4150,6984453,27738,1200,A,842,231090,96928289,95773289,3848344,K20354,30,1330.6,2661.2,2,1,691.16
4151,6999818,27962,1200,A,718,230690,05822356,04843445,4454995,K40164,30,198.74,198.74,1,2,665.3
4152,6964435,27782,1200,A,748,231090,04162293,03956616,4662620,P28370R,50,2042.92,2042.92,1,1,2042.92
4153,7102951,27954,1200,A,889,233696,08201242,07637920,5009383,A42733RR,50,476.91,476.91,1,8,9588.41
4154,6970809,28144,1200,H5,756,233696,04541703,04540067,4708088,L129607,50,1451.28,1543.08,1,7,2582.33
4155,6970809,28144,1200,H5,756,233696,05826308,04540067,4708088,L129607,50,91.8,1543.08,1,7,2582.33
4156,7125375,27339,1200,A,883,304366,10526114,,5278089,P72979,50,475.96,1900.57,1,16,32845.04
4157,7125375,27339,1200,A,883,304366,10526114,,5278089,P72979,51,1424.61,1900.57,1,16,32845.04
4158,6981570,27610,1200,A,757,304366,05325512,05199885,4720424,A36507,51,496.31,2714.74,4,16,29960.5
4159,6976380,27610,1200,A,757,304366,04626216,,4725139,A34952,51,865.02,2714.74,4,16,29960.5
4160,7013991,27954,1200,A,848,233696,06757235,06684268,4937369,A39861,50,580.02,580.02,1,17,34425.68
4161,6956513,28304,1200,A,888,304366,02359078,,4407454A,BA27619,51,683.98,683.98,1,25,40298.34
4162,7063428,28145,1200,H5,729,233696,09000879,08856611,5102356,P61283,50,1633.29,2295.96,2,10,10814.91
4163,6995269,28145,1200,H5,729,233696,05978293,05962104,4865030,L136097,50,662.67,2295.96,2,10,10814.91
4164,7065073,27701,1200,H5,732,233696,08412130,,4095299,P58012,30,2861.32,3569.21,2,5,4602.93
4165,7065068,27701,1200,H5,732,233696,10055463,08412106,4095299,P58012,50,49.69,3569.21,2,5,4602.93
4166,7065068,27701,1200,H5,732,233696,08445596,08412106,4095299,P58012,50,658.2,3569.21,2,5,4602.93
4167,7007385,28205,1200,H4,937,233696,04937350,04823698,4192741Z,P34053,50,1844.37,1844.37,1,5,1038.49
4168,7064944,25108,1500,A,732,233696,08105907,07851550,5040572,770247,50,281.41,281.41,2,4,828.12
4169,6979139,27909,1200,H5,858,233696,05437198,05246083,4788503,L131943,30,2240.01,2240.01,1,2,2432.31
4170,6967872,27803,1200,H5,731,233696,04706258,97263304,3981699,L107536,30,2944.84,2944.84,1,1,2714.05
4171,7090275,28145,1200,H5,915,233696,10062125,09973488,5230891,P68745,50,336.27,336.27,1,10,9294.82
4172,7107980,28144,1200,H5,755,233696,02820753,99555672,4005958,L114781,50,306.43,306.43,1,3,286.67
4173,7095880,27909,1200,H5,917,233696,91926897,91925414,3439106,L90071,34,649.6,649.6,1,1,1989.8
4174,7037723,27716,1200,A,969,262314,07893901,07789847,4961316,A41654,51,745.87,1318.65,2,6,2146.31
4175,6995853,27716,1200,A,969,262314,05815785,05776807,4846088,A36960,50,572.78,1318.65,2,6,2146.31
4176,7064022,27875,1200,H4,740,262314,02025325,,4462373,P15368,50,351.54,351.54,1,4,4677.37
4177,7097590,27001,1200,A,678,262314,05031853,,4789637,681346$,50,823.68,2882.88,1,2,318.23
4178,7097590,27001,1200,A,678,262314,05064649,05031927,4789637,681346$,50,730.08,2882.88,1,2,318.23
4179,7097590,27001,1200,A,678,262314,05040814,05031927,4789637,681346$,50,780.02,2882.88,1,2,318.23
4180,7097590,27001,1200,A,678,262314,05040865,05031959,4789637,681346$,50,549.1,2882.88,1,2,318.23
4181,7054379,28051,1200,H4,701,234395,06342135,93503008,3625931,P58228,51,672.54,892.71,1,3,786.13
4182,7054379,28051,1200,H4,701,234395,06342132,93503008,3625931,P58228,51,220.17,892.71,1,3,786.13
4183,7018676,27001,1200,A,832,234395,06362205,,4889992,728454,50,269.07,269.07,1,3,23.66
4184,6988699,27001,1200,A,942,234395,01154923,00013757,4302281,518362$,30,358.13,358.13,1,2,379.33
4185,6961298,27837,1200,H4,868,262314,04674215,04535389,4604043,P32578,51,1818.06,1818.06,1,3,1736.96
4186,7010307,27909,1200,H5,739,237847,06469784,05473575,4806171,L135347,50,93.31,93.31,1,3,81.87
4187,7063362,28051,1200,H4,385,300419,06881633,06207765,4870428,P43153,50,646.22,646.22,1,3,668.04
4188,6983072,27583,1200,H5,724,237847,05641902,05598886,4827258,L133078,50,900.0,900.0,1,4,3032.33
4189,7104464,27320,1200,A,587,300419,10711599,10695464,5295499,871839,50,500.0,500.0,1,3,1062.46
4190,7037246,28028,1200,H4,828,237847,07718667,,5021926,P53554,30,1216.47,1216.47,1,9,19119.73
4191,7040266,28160,1200,H4,736,237847,07644285,07033965,4931212,P48503,50,319.16,319.16,1,3,290.54
4192,7068324,28082,1200,A,721,300419,05335785,04353601,4721407,641727,30,892.14,892.14,1,5,1921.77
4193,6988699,27256,1200,A,373,234395,00970667,,4283835,L122063,30,2635.92,2635.92,1,1,1473.16
4194,7011982,28180,1200,A,929,283965,06575101,,4935689,P45686,50,298.0,298.0,1,7,7447.98
4195,7021497,28074,1200,A,819,301932,06603207,06008790,4880840,A37887,50,695.34,695.34,1,25,21534.67
4196,7042534,27000,1200,A,949,283965,08035388,07764624,5031323,775946,50,358.74,3917.94,2,7,1775.4
4197,7055489,27000,1200,A,949,283965,08750682,08726551,5126710,807434,50,217.5,3917.94,2,7,1775.4
4198,7042534,27000,1200,A,949,283965,07765186,,5039952,775946,50,841.32,3917.94,2,7,1775.4
4199,7055489,27000,1200,A,949,283965,08726632,,5126711,807434,50,217.5,3917.94,2,7,1775.4
4200,7055489,27000,1200,A,949,283965,08750499,08726641,5126711,807434,50,217.5,3917.94,2,7,1775.4
4201,7042534,27000,1200,A,949,283965,08069892,07764663,5031324,775946,50,716.27,3917.94,2,7,1775.4
4202,7055489,27000,1200,A,949,283965,08726595,,5126711,807434,50,217.5,3917.94,2,7,1775.4
4203,7042534,27000,1200,A,949,283965,08070613,07765110,5038350,775946,50,1131.61,3917.94,2,7,1775.4
4204,7062806,27925,1200,H5,949,300419,08915731,08575601,5084553,P59528,50,711.61,711.61,1,3,662.03
4205,7026350,27687,1200,H4,959,300419,06818641,06546875,4669653,P36335,50,824.51,824.51,1,3,1187.03
4206,6966002,27780,1200,H4,731,301932,04886827,04822338,4507860,L131139,50,1835.28,5689.37,1,3,5372.91
4207,6966002,27780,1200,H4,731,301932,04822324,,4507860,L131139,51,3854.09,5689.37,1,3,5372.91
4208,7096928,27651,1200,H5,555,300419,10006571,09885154,5203766,P68261,50,1626.04,4541.27,1,3,4541.27
4209,7096928,27651,1200,H5,555,300419,09885149,,5203766,P68261,50,2915.23,4541.27,1,3,4541.27
4210,6956375,27953,1200,A,969,300419,02429819,,4509290,P17863,50,60.21,60.21,1,9,8556.18
4211,7082877,27000,1500,A,949,283965,09720510,09696628,5204198,823507,51,1331.46,4872.34,2,5,3375.85
4212,7082877,27000,1500,A,949,283965,09696775,,5204200,823507,51,742.61,4872.34,2,5,3375.85
